V1	V2
5058	TRINITY_DN21129_c0_g1_i1	stress response
5059	TRINITY_DN2112_c0_g1_i2	stress response
5060	TRINITY_DN21132_c0_g4_i1	stress response
5061	TRINITY_DN21134_c0_g1_i1	stress response
5062	TRINITY_DN21134_c0_g1_i1	stress response
5063	TRINITY_DN21136_c0_g1_i1	stress response
5064	TRINITY_DN21136_c0_g1_i1	stress response
5065	TRINITY_DN21151_c0_g1_i1	stress response
5066	TRINITY_DN21151_c0_g1_i1	stress response
5067	TRINITY_DN21157_c0_g1_i1	stress response
5068	TRINITY_DN21157_c0_g1_i1	stress response
5069	TRINITY_DN21157_c0_g1_i1	stress response
5070	TRINITY_DN21157_c0_g1_i1	stress response
5071	TRINITY_DN21157_c0_g1_i1	stress response
5072	TRINITY_DN21160_c0_g1_i1	stress response
5073	TRINITY_DN21160_c0_g1_i1	stress response
5074	TRINITY_DN21160_c0_g1_i1	stress response
5075	TRINITY_DN21160_c0_g1_i1	stress response
5076	TRINITY_DN21160_c0_g1_i2	stress response
5077	TRINITY_DN21160_c0_g1_i2	stress response
5078	TRINITY_DN21160_c0_g1_i2	stress response
5079	TRINITY_DN21160_c0_g1_i2	stress response
5080	TRINITY_DN21166_c0_g1_i1	stress response
5081	TRINITY_DN21166_c0_g1_i1	stress response
5082	TRINITY_DN21177_c1_g1_i1	stress response
5083	TRINITY_DN2117_c0_g1_i3	stress response
5084	TRINITY_DN2117_c0_g1_i3	stress response
5085	TRINITY_DN21190_c0_g4_i1	stress response
5086	TRINITY_DN21190_c0_g6_i1	stress response
5087	TRINITY_DN21190_c0_g7_i1	stress response
5088	TRINITY_DN21198_c0_g1_i1	stress response
5089	TRINITY_DN2119_c1_g1_i1	stress response
5090	TRINITY_DN21202_c0_g1_i1	stress response
5091	TRINITY_DN21205_c0_g1_i2	stress response
5092	TRINITY_DN21226_c0_g1_i1	stress response
5093	TRINITY_DN21239_c0_g1_i1	stress response
5094	TRINITY_DN21239_c0_g1_i1	stress response
5095	TRINITY_DN21239_c0_g1_i1	stress response
5096	TRINITY_DN21244_c0_g2_i1	stress response
5097	TRINITY_DN21259_c0_g2_i1	stress response
5098	TRINITY_DN21259_c0_g2_i1	stress response
5099	TRINITY_DN21277_c0_g1_i1	stress response
5100	TRINITY_DN21281_c0_g1_i1	stress response
5101	TRINITY_DN21281_c0_g1_i1	stress response
5102	TRINITY_DN21285_c0_g1_i1	stress response
5103	TRINITY_DN21285_c0_g1_i1	stress response
5104	TRINITY_DN21285_c0_g1_i1	stress response
5105	TRINITY_DN21285_c0_g1_i1	stress response
5106	TRINITY_DN21285_c0_g1_i1	stress response
5107	TRINITY_DN21285_c0_g1_i1	stress response
5108	TRINITY_DN21285_c0_g1_i1	stress response
5109	TRINITY_DN21288_c0_g2_i1	stress response
5110	TRINITY_DN21298_c0_g1_i1	stress response
5111	TRINITY_DN21298_c0_g1_i1	stress response
5112	TRINITY_DN21298_c0_g1_i1	stress response
5113	TRINITY_DN212_c0_g1_i2	stress response
5114	TRINITY_DN212_c0_g1_i2	stress response
5115	TRINITY_DN212_c0_g1_i2	stress response
5116	TRINITY_DN212_c0_g1_i2	stress response
5117	TRINITY_DN212_c0_g1_i2	stress response
5118	TRINITY_DN212_c0_g2_i2	stress response
5119	TRINITY_DN212_c0_g2_i2	stress response
5120	TRINITY_DN21308_c0_g1_i1	stress response
5121	TRINITY_DN21308_c0_g1_i1	stress response
5122	TRINITY_DN21308_c0_g1_i2	stress response
5123	TRINITY_DN21308_c0_g1_i2	stress response
5124	TRINITY_DN21312_c0_g1_i1	stress response
5125	TRINITY_DN21312_c0_g1_i1	stress response
5126	TRINITY_DN2131_c0_g1_i16	stress response
5127	TRINITY_DN21320_c0_g1_i1	stress response
5128	TRINITY_DN21326_c0_g2_i1	stress response
5129	TRINITY_DN21340_c0_g2_i1	stress response
5130	TRINITY_DN21343_c0_g1_i1	stress response
5131	TRINITY_DN21343_c0_g1_i6	stress response
5132	TRINITY_DN21352_c0_g1_i1	stress response
5133	TRINITY_DN21352_c0_g1_i1	stress response
5134	TRINITY_DN21364_c0_g1_i1	stress response
5135	TRINITY_DN21364_c0_g1_i2	stress response
5136	TRINITY_DN21364_c0_g1_i3	stress response
5137	TRINITY_DN21373_c0_g1_i1	stress response
5138	TRINITY_DN2139_c0_g1_i1	stress response
5139	TRINITY_DN2139_c0_g1_i2	stress response
5140	TRINITY_DN2139_c0_g1_i3	stress response
5141	TRINITY_DN2139_c0_g1_i4	stress response
5142	TRINITY_DN2139_c0_g1_i5	stress response
5143	TRINITY_DN2139_c0_g1_i6	stress response
5144	TRINITY_DN21401_c0_g1_i1	stress response
5145	TRINITY_DN21401_c0_g1_i1	stress response
5146	TRINITY_DN21401_c0_g1_i1	stress response
5147	TRINITY_DN21401_c0_g1_i3	stress response
5148	TRINITY_DN21401_c0_g1_i3	stress response
5149	TRINITY_DN21401_c0_g1_i3	stress response
5150	TRINITY_DN21401_c0_g1_i4	stress response
5151	TRINITY_DN21401_c0_g1_i4	stress response
5152	TRINITY_DN21401_c0_g1_i4	stress response
5153	TRINITY_DN21401_c1_g1_i1	stress response
5154	TRINITY_DN21401_c1_g1_i1	stress response
5155	TRINITY_DN21401_c1_g1_i1	stress response
5156	TRINITY_DN21405_c0_g1_i1	stress response
5157	TRINITY_DN21405_c0_g1_i1	stress response
5158	TRINITY_DN21405_c0_g1_i1	stress response
5159	TRINITY_DN21405_c0_g1_i1	stress response
5160	TRINITY_DN21408_c1_g1_i1	stress response
5161	TRINITY_DN21408_c1_g1_i1	stress response
5162	TRINITY_DN21408_c1_g2_i1	stress response
5163	TRINITY_DN21408_c1_g2_i1	stress response
5164	TRINITY_DN21408_c1_g2_i1	stress response
5165	TRINITY_DN21408_c1_g2_i1	stress response
5166	TRINITY_DN21412_c0_g2_i2	stress response
5167	TRINITY_DN21420_c0_g1_i2	stress response
5168	TRINITY_DN21426_c0_g1_i1	stress response
5169	TRINITY_DN21426_c0_g1_i1	stress response
5170	TRINITY_DN21426_c0_g1_i1	stress response
5171	TRINITY_DN21426_c0_g1_i2	stress response
5172	TRINITY_DN21426_c0_g1_i2	stress response
5173	TRINITY_DN21426_c0_g1_i2	stress response
5174	TRINITY_DN21426_c0_g1_i6	stress response
5175	TRINITY_DN21426_c0_g1_i6	stress response
5176	TRINITY_DN21426_c0_g1_i6	stress response
5177	TRINITY_DN21432_c0_g2_i1	stress response
5178	TRINITY_DN21432_c0_g2_i1	stress response
5179	TRINITY_DN21432_c0_g2_i1	stress response
5180	TRINITY_DN21432_c0_g2_i1	stress response
5181	TRINITY_DN21432_c0_g2_i1	stress response
5182	TRINITY_DN21432_c0_g2_i1	stress response
5183	TRINITY_DN2143_c0_g1_i1	stress response
5184	TRINITY_DN2143_c0_g1_i3	stress response
5185	TRINITY_DN21441_c0_g1_i1	stress response
5186	TRINITY_DN21450_c0_g1_i1	stress response
5187	TRINITY_DN21462_c0_g1_i1	stress response
5188	TRINITY_DN21462_c0_g1_i2	stress response
5189	TRINITY_DN21469_c0_g2_i1	stress response
5190	TRINITY_DN21469_c0_g2_i2	stress response
5191	TRINITY_DN21489_c0_g1_i1	stress response
5192	TRINITY_DN21510_c0_g1_i1	stress response
5193	TRINITY_DN21510_c0_g1_i1	stress response
5194	TRINITY_DN21529_c1_g1_i2	stress response
5195	TRINITY_DN21531_c0_g1_i1	stress response
5196	TRINITY_DN21533_c0_g1_i1	stress response
5197	TRINITY_DN2153_c0_g2_i1	stress response
5198	TRINITY_DN2153_c0_g2_i1	stress response
5199	TRINITY_DN21545_c1_g1_i1	stress response
5200	TRINITY_DN21545_c1_g1_i1	stress response
5201	TRINITY_DN21545_c1_g1_i1	stress response
5202	TRINITY_DN21545_c1_g2_i1	stress response
5203	TRINITY_DN2154_c0_g1_i7	stress response
5204	TRINITY_DN21556_c0_g1_i1	stress response
5205	TRINITY_DN2155_c1_g1_i1	stress response
5206	TRINITY_DN21560_c0_g3_i1	stress response
5207	TRINITY_DN21574_c1_g1_i6	stress response
5208	TRINITY_DN21574_c1_g1_i6	stress response
5209	TRINITY_DN21575_c0_g2_i1	stress response
5210	TRINITY_DN21575_c0_g2_i1	stress response
5211	TRINITY_DN21576_c0_g2_i1	stress response
5212	TRINITY_DN21582_c0_g1_i12	stress response
5213	TRINITY_DN21582_c0_g1_i12	stress response
5214	TRINITY_DN21594_c0_g1_i1	stress response
5215	TRINITY_DN21598_c1_g1_i1	stress response
5216	TRINITY_DN2159_c0_g1_i1	stress response
5217	TRINITY_DN2159_c0_g1_i2	stress response
5218	TRINITY_DN21600_c0_g1_i12	stress response
5219	TRINITY_DN21600_c0_g1_i13	stress response
5220	TRINITY_DN21600_c0_g1_i16	stress response
5221	TRINITY_DN21600_c0_g1_i5	stress response
5222	TRINITY_DN21600_c0_g1_i6	stress response
5223	TRINITY_DN21600_c0_g1_i7	stress response
5224	TRINITY_DN21600_c0_g1_i9	stress response
5225	TRINITY_DN21609_c0_g1_i1	stress response
5226	TRINITY_DN21613_c0_g1_i1	stress response
5227	TRINITY_DN21619_c0_g1_i1	stress response
5228	TRINITY_DN21619_c0_g1_i1	stress response
5229	TRINITY_DN21619_c0_g1_i1	stress response
5230	TRINITY_DN21619_c0_g1_i1	stress response
5231	TRINITY_DN21619_c0_g1_i1	stress response
5232	TRINITY_DN2164_c0_g1_i1	stress response
5233	TRINITY_DN2164_c0_g1_i1	stress response
5234	TRINITY_DN2164_c0_g1_i1	stress response
5235	TRINITY_DN2164_c0_g1_i1	stress response
5236	TRINITY_DN2164_c0_g1_i1	stress response
5237	TRINITY_DN2164_c0_g1_i2	stress response
5238	TRINITY_DN2164_c0_g1_i2	stress response
5239	TRINITY_DN2164_c0_g1_i2	stress response
5240	TRINITY_DN2164_c0_g1_i2	stress response
5241	TRINITY_DN2164_c0_g1_i2	stress response
5242	TRINITY_DN21659_c0_g1_i1	stress response
5243	TRINITY_DN21659_c0_g1_i1	stress response
5244	TRINITY_DN21659_c0_g1_i1	stress response
5245	TRINITY_DN21665_c0_g1_i1	stress response
5246	TRINITY_DN21672_c0_g1_i1	stress response
5247	TRINITY_DN21672_c0_g1_i1	stress response
5248	TRINITY_DN21676_c0_g2_i1	stress response
5249	TRINITY_DN21683_c0_g1_i3	stress response
5250	TRINITY_DN21685_c0_g1_i1	stress response
5251	TRINITY_DN21686_c2_g1_i1	stress response
5252	TRINITY_DN21699_c0_g1_i1	stress response
5253	TRINITY_DN2169_c0_g2_i1	stress response
5254	TRINITY_DN21702_c0_g2_i1	stress response
5255	TRINITY_DN21711_c2_g1_i1	stress response
5256	TRINITY_DN21711_c2_g2_i2	stress response
5257	TRINITY_DN21729_c0_g1_i1	stress response
5258	TRINITY_DN21746_c0_g2_i2	stress response
5259	TRINITY_DN21761_c0_g1_i1	stress response
5260	TRINITY_DN21761_c0_g1_i2	stress response
5261	TRINITY_DN21761_c0_g1_i3	stress response
5262	TRINITY_DN21761_c1_g1_i1	stress response
5263	TRINITY_DN21762_c0_g1_i1	stress response
5264	TRINITY_DN21763_c1_g2_i1	stress response
5265	TRINITY_DN21779_c0_g2_i1	stress response
5266	TRINITY_DN21790_c0_g1_i3	stress response
5267	TRINITY_DN21790_c0_g1_i5	stress response
5268	TRINITY_DN21790_c0_g1_i5	stress response
5269	TRINITY_DN217_c2_g1_i3	stress response
5270	TRINITY_DN217_c2_g1_i3	stress response
5271	TRINITY_DN21807_c0_g1_i1	stress response
5272	TRINITY_DN21807_c0_g1_i1	stress response
5273	TRINITY_DN2180_c0_g2_i1	stress response
5274	TRINITY_DN21816_c0_g1_i2	stress response
5275	TRINITY_DN21816_c0_g1_i2	stress response
5276	TRINITY_DN21827_c0_g1_i3	stress response
5277	TRINITY_DN21827_c0_g1_i3	stress response
5278	TRINITY_DN2184_c3_g3_i1	stress response
5279	TRINITY_DN21854_c0_g2_i1	stress response
5280	TRINITY_DN2186_c0_g2_i2	stress response
5281	TRINITY_DN2186_c0_g2_i2	stress response
5282	TRINITY_DN2186_c0_g2_i2	stress response
5283	TRINITY_DN21881_c2_g1_i1	stress response
5284	TRINITY_DN21888_c0_g1_i1	stress response
5285	TRINITY_DN21893_c0_g1_i1	stress response
5286	TRINITY_DN21898_c0_g1_i1	stress response
5287	TRINITY_DN21898_c0_g1_i1	stress response
5288	TRINITY_DN218_c0_g1_i2	stress response
5289	TRINITY_DN218_c0_g3_i1	stress response
5290	TRINITY_DN218_c3_g1_i2	stress response
5291	TRINITY_DN218_c3_g1_i2	stress response
5292	TRINITY_DN21910_c1_g1_i1	stress response
5293	TRINITY_DN21910_c1_g1_i1	stress response
5294	TRINITY_DN21912_c0_g1_i1	stress response
5295	TRINITY_DN21921_c0_g2_i1	stress response
5296	TRINITY_DN21923_c0_g2_i1	stress response
5297	TRINITY_DN21923_c0_g2_i2	stress response
5298	TRINITY_DN21923_c0_g2_i3	stress response
5299	TRINITY_DN21929_c0_g1_i1	stress response
5300	TRINITY_DN21929_c0_g1_i1	stress response
5301	TRINITY_DN21936_c0_g1_i1	stress response
5302	TRINITY_DN21936_c0_g1_i1	stress response
5303	TRINITY_DN21936_c0_g1_i1	stress response
5304	TRINITY_DN21936_c0_g1_i2	stress response
5305	TRINITY_DN21936_c0_g1_i2	stress response
5306	TRINITY_DN21936_c0_g1_i2	stress response
5307	TRINITY_DN21936_c0_g1_i3	stress response
5308	TRINITY_DN21936_c0_g1_i3	stress response
5309	TRINITY_DN21936_c0_g1_i3	stress response
5310	TRINITY_DN21937_c0_g1_i1	stress response
5311	TRINITY_DN21937_c0_g1_i1	stress response
5312	TRINITY_DN21937_c0_g1_i1	stress response
5313	TRINITY_DN21937_c0_g1_i1	stress response
5314	TRINITY_DN21937_c0_g1_i1	stress response
5315	TRINITY_DN21937_c0_g1_i2	stress response
5316	TRINITY_DN21937_c0_g1_i2	stress response
5317	TRINITY_DN21937_c0_g1_i2	stress response
5318	TRINITY_DN21944_c0_g1_i2	stress response
5319	TRINITY_DN21944_c0_g1_i2	stress response
5320	TRINITY_DN21950_c0_g1_i1	stress response
5321	TRINITY_DN21950_c0_g1_i1	stress response
5322	TRINITY_DN21953_c0_g1_i1	stress response
5323	TRINITY_DN21953_c0_g1_i1	stress response
5324	TRINITY_DN21954_c0_g1_i1	stress response
5325	TRINITY_DN21954_c0_g2_i1	stress response
5326	TRINITY_DN21954_c0_g2_i2	stress response
5327	TRINITY_DN21954_c0_g3_i1	stress response
5328	TRINITY_DN21955_c0_g5_i1	stress response
5329	TRINITY_DN21955_c0_g5_i1	stress response
5330	TRINITY_DN21955_c0_g5_i2	stress response
5331	TRINITY_DN21955_c0_g5_i2	stress response
5332	TRINITY_DN2195_c0_g1_i1	stress response
5333	TRINITY_DN2195_c0_g2_i1	stress response
5334	TRINITY_DN21973_c0_g2_i1	stress response
5335	TRINITY_DN21984_c0_g2_i1	stress response
5336	TRINITY_DN21984_c0_g2_i2	stress response
5337	TRINITY_DN21_c1_g1_i3	stress response
5338	TRINITY_DN22006_c0_g2_i1	stress response
5339	TRINITY_DN22011_c0_g2_i2	stress response
5340	TRINITY_DN22011_c0_g2_i8	stress response
5341	TRINITY_DN22019_c0_g2_i1	stress response
5342	TRINITY_DN22019_c0_g2_i1	stress response
5343	TRINITY_DN22023_c0_g1_i1	stress response
5344	TRINITY_DN22023_c0_g1_i1	stress response
5345	TRINITY_DN22029_c0_g1_i1	stress response
5346	TRINITY_DN22029_c0_g1_i2	stress response
5347	TRINITY_DN22029_c0_g1_i3	stress response
5348	TRINITY_DN22029_c0_g1_i4	stress response
5349	TRINITY_DN2202_c0_g1_i1	stress response
5350	TRINITY_DN2202_c0_g1_i1	stress response
5351	TRINITY_DN2202_c0_g1_i1	stress response
5352	TRINITY_DN2202_c0_g1_i1	stress response
5353	TRINITY_DN22039_c0_g2_i1	stress response
5354	TRINITY_DN22042_c0_g1_i2	stress response
5355	TRINITY_DN22054_c0_g1_i1	stress response
5356	TRINITY_DN22055_c0_g1_i1	stress response
5357	TRINITY_DN22055_c0_g1_i1	stress response
5358	TRINITY_DN22055_c0_g1_i1	stress response
5359	TRINITY_DN22061_c0_g1_i1	stress response
5360	TRINITY_DN22062_c0_g1_i1	stress response
5361	TRINITY_DN22062_c0_g1_i1	stress response
5362	TRINITY_DN22062_c0_g1_i1	stress response
5363	TRINITY_DN22062_c0_g1_i1	stress response
5364	TRINITY_DN22066_c0_g1_i1	stress response
5365	TRINITY_DN22066_c0_g1_i1	stress response
5366	TRINITY_DN22066_c0_g1_i2	stress response
5367	TRINITY_DN22066_c0_g1_i2	stress response
5368	TRINITY_DN22066_c0_g1_i4	stress response
5369	TRINITY_DN22066_c0_g1_i4	stress response
5370	TRINITY_DN2206_c1_g2_i1	stress response
5371	TRINITY_DN22070_c0_g1_i10	stress response
5372	TRINITY_DN22070_c0_g1_i10	stress response
5373	TRINITY_DN22070_c0_g1_i10	stress response
5374	TRINITY_DN22073_c0_g1_i1	stress response
5375	TRINITY_DN22073_c0_g1_i1	stress response
5376	TRINITY_DN22073_c0_g1_i1	stress response
5377	TRINITY_DN22073_c0_g1_i2	stress response
5378	TRINITY_DN22073_c0_g1_i2	stress response
5379	TRINITY_DN22073_c0_g1_i2	stress response
5380	TRINITY_DN22073_c0_g1_i4	stress response
5381	TRINITY_DN22073_c0_g1_i5	stress response
5382	TRINITY_DN22073_c0_g1_i5	stress response
5383	TRINITY_DN22073_c0_g1_i5	stress response
5384	TRINITY_DN2207_c2_g1_i1	stress response
5385	TRINITY_DN22084_c0_g1_i1	stress response
5386	TRINITY_DN22084_c0_g1_i1	stress response
5387	TRINITY_DN22084_c0_g1_i2	stress response
5388	TRINITY_DN22084_c0_g1_i2	stress response
5389	TRINITY_DN22086_c1_g1_i1	stress response
5390	TRINITY_DN22086_c1_g1_i1	stress response
5391	TRINITY_DN22086_c2_g1_i1	stress response
5392	TRINITY_DN22086_c2_g1_i1	stress response
5393	TRINITY_DN22086_c2_g1_i1	stress response
5394	TRINITY_DN2208_c0_g1_i2	stress response
5395	TRINITY_DN2208_c0_g1_i2	stress response
5396	TRINITY_DN2208_c0_g1_i3	stress response
5397	TRINITY_DN2208_c0_g1_i3	stress response
5398	TRINITY_DN2208_c0_g1_i4	stress response
5399	TRINITY_DN2208_c0_g1_i4	stress response
5400	TRINITY_DN2208_c0_g1_i5	stress response
5401	TRINITY_DN2208_c0_g1_i5	stress response
5402	TRINITY_DN2208_c0_g1_i6	stress response
5403	TRINITY_DN2208_c0_g1_i6	stress response
5404	TRINITY_DN22094_c0_g2_i1	stress response
5405	TRINITY_DN22098_c0_g1_i1	stress response
5406	TRINITY_DN22102_c0_g1_i1	stress response
5407	TRINITY_DN22105_c0_g1_i1	stress response
5408	TRINITY_DN22113_c1_g1_i3	stress response
5409	TRINITY_DN22114_c0_g2_i1	stress response
5410	TRINITY_DN22115_c0_g1_i1	stress response
5411	TRINITY_DN22115_c0_g1_i2	stress response
5412	TRINITY_DN22127_c0_g1_i1	stress response
5413	TRINITY_DN22129_c0_g1_i1	stress response
5414	TRINITY_DN22139_c0_g2_i1	stress response
5415	TRINITY_DN22147_c0_g1_i1	stress response
5416	TRINITY_DN22147_c0_g2_i1	stress response
5417	TRINITY_DN22147_c0_g2_i1	stress response
5418	TRINITY_DN22147_c0_g2_i1	stress response
5419	TRINITY_DN22151_c0_g1_i2	stress response
5420	TRINITY_DN22155_c0_g1_i5	stress response
5421	TRINITY_DN22156_c0_g1_i2	stress response
5422	TRINITY_DN22158_c0_g1_i1	stress response
5423	TRINITY_DN22158_c0_g1_i1	stress response
5424	TRINITY_DN22159_c0_g1_i7	stress response
5425	TRINITY_DN22164_c0_g1_i1	stress response
5426	TRINITY_DN22164_c0_g1_i1	stress response
5427	TRINITY_DN22164_c0_g1_i1	stress response
5428	TRINITY_DN22164_c0_g1_i1	stress response
5429	TRINITY_DN22164_c0_g1_i1	stress response
5430	TRINITY_DN22164_c0_g1_i1	stress response
5431	TRINITY_DN22166_c0_g1_i1	stress response
5432	TRINITY_DN22173_c0_g1_i6	stress response
5433	TRINITY_DN22182_c0_g2_i4	stress response
5434	TRINITY_DN22182_c0_g2_i4	stress response
5435	TRINITY_DN22196_c0_g1_i1	stress response
5436	TRINITY_DN22196_c0_g1_i1	stress response
5437	TRINITY_DN22196_c0_g1_i1	stress response
5438	TRINITY_DN22200_c0_g1_i1	stress response
5439	TRINITY_DN22201_c0_g2_i1	stress response
5440	TRINITY_DN22202_c0_g2_i1	stress response
5441	TRINITY_DN22207_c0_g4_i1	stress response
5442	TRINITY_DN22217_c0_g1_i1	stress response
5443	TRINITY_DN22222_c0_g3_i1	stress response
5444	TRINITY_DN22230_c0_g1_i1	stress response
5445	TRINITY_DN22234_c0_g1_i1	stress response
5446	TRINITY_DN22255_c0_g1_i1	stress response
5447	TRINITY_DN22272_c0_g1_i2	stress response
5448	TRINITY_DN22274_c0_g1_i1	stress response
5449	TRINITY_DN22276_c0_g2_i1	stress response
5450	TRINITY_DN22276_c0_g2_i2	stress response
5451	TRINITY_DN22281_c0_g1_i2	stress response
5452	TRINITY_DN22286_c0_g3_i1	stress response
5453	TRINITY_DN22286_c0_g3_i1	stress response
5454	TRINITY_DN22286_c0_g3_i1	stress response
5455	TRINITY_DN22286_c0_g3_i1	stress response
5456	TRINITY_DN22286_c0_g3_i1	stress response
5457	TRINITY_DN22286_c0_g3_i1	stress response
5458	TRINITY_DN22286_c0_g3_i1	stress response
5459	TRINITY_DN22286_c0_g3_i1	stress response
5460	TRINITY_DN22291_c0_g1_i2	stress response
5461	TRINITY_DN22297_c0_g1_i1	stress response
5462	TRINITY_DN222_c3_g1_i1	stress response
5463	TRINITY_DN22341_c0_g1_i1	stress response
5464	TRINITY_DN22341_c0_g1_i1	stress response
5465	TRINITY_DN22341_c0_g1_i1	stress response
5466	TRINITY_DN22341_c0_g1_i1	stress response
5467	TRINITY_DN22355_c1_g1_i1	stress response
5468	TRINITY_DN22355_c1_g1_i1	stress response
5469	TRINITY_DN22355_c1_g1_i1	stress response
5470	TRINITY_DN22355_c1_g1_i3	stress response
5471	TRINITY_DN22355_c1_g1_i3	stress response
5472	TRINITY_DN22355_c1_g1_i3	stress response
5473	TRINITY_DN22359_c1_g1_i7	stress response
5474	TRINITY_DN22359_c2_g1_i1	stress response
5475	TRINITY_DN22359_c2_g1_i1	stress response
5476	TRINITY_DN22369_c0_g1_i6	stress response
5477	TRINITY_DN22369_c0_g1_i9	stress response
5478	TRINITY_DN22372_c0_g1_i2	stress response
5479	TRINITY_DN22372_c0_g1_i3	stress response
5480	TRINITY_DN22372_c0_g1_i5	stress response
5481	TRINITY_DN22379_c0_g2_i1	stress response
5482	TRINITY_DN22380_c0_g2_i1	stress response
5483	TRINITY_DN22380_c0_g2_i1	stress response
5484	TRINITY_DN22387_c0_g1_i8	stress response
5485	TRINITY_DN22387_c0_g1_i8	stress response
5486	TRINITY_DN22387_c0_g1_i8	stress response
5487	TRINITY_DN22387_c0_g1_i8	stress response
5488	TRINITY_DN22387_c0_g1_i8	stress response
5489	TRINITY_DN22387_c0_g1_i8	stress response
5490	TRINITY_DN2238_c1_g2_i9	stress response
5491	TRINITY_DN2238_c1_g2_i9	stress response
5492	TRINITY_DN2238_c1_g2_i9	stress response
5493	TRINITY_DN2238_c1_g2_i9	stress response
5494	TRINITY_DN2238_c1_g2_i9	stress response
5495	TRINITY_DN2238_c1_g2_i9	stress response
5496	TRINITY_DN2238_c1_g2_i9	stress response
5497	TRINITY_DN22396_c0_g1_i1	stress response
5498	TRINITY_DN22396_c0_g1_i1	stress response
5499	TRINITY_DN223_c0_g2_i1	stress response
5500	TRINITY_DN22408_c0_g5_i1	stress response
5501	TRINITY_DN22412_c0_g1_i2	stress response
5502	TRINITY_DN22412_c0_g1_i2	stress response
5503	TRINITY_DN22412_c0_g1_i2	stress response
5504	TRINITY_DN2242_c0_g1_i1	stress response
5505	TRINITY_DN22437_c0_g2_i3	stress response
5506	TRINITY_DN22437_c0_g2_i3	stress response
5507	TRINITY_DN22437_c0_g2_i3	stress response
5508	TRINITY_DN22437_c0_g2_i3	stress response
5509	TRINITY_DN22437_c0_g2_i3	stress response
5510	TRINITY_DN22437_c0_g2_i3	stress response
5511	TRINITY_DN22437_c0_g2_i3	stress response
5512	TRINITY_DN22437_c0_g2_i3	stress response
5513	TRINITY_DN22437_c0_g2_i3	stress response
5514	TRINITY_DN22437_c0_g2_i3	stress response
5515	TRINITY_DN22437_c0_g2_i3	stress response
5516	TRINITY_DN22437_c0_g2_i3	stress response
5517	TRINITY_DN22442_c0_g1_i1	stress response
5518	TRINITY_DN22447_c0_g2_i1	stress response
5519	TRINITY_DN22461_c0_g2_i1	stress response
5520	TRINITY_DN22462_c0_g1_i1	stress response
5521	TRINITY_DN22464_c0_g1_i1	stress response
5522	TRINITY_DN22467_c0_g1_i1	stress response
