"","x"
"5989","Q8IYN0"
"5990","Q8IYN0"
"5991","Q8IYN0"
"5992","Q96N38"
"5993","Q96N38"
"5994","Q96N38"
"5995","Q96N38"
"5996","Q96N38"
"5997","Q96N38"
"5998","Q96N38"
"5999","Q96N38"
"6000","Q96N38"
"6001","Q96N38"
"6002","Q96N38"
"6003","P10073"
"6004","P10073"
"6005","P10073"
"6006","P10073"
"6007","P10073"
"6008","P10073"
"6009","P10073"
"6010","Q5REN4"
"6011","Q5REN4"
"6012","Q5REN4"
"6013","Q5REN4"
"6014","Q5REN4"
"6015","Q5REN4"
"6016","Q5REN4"
"6017","Q8NDW4"
"6018","Q8NDW4"
"6019","Q8NDW4"
"6020","Q8NDW4"
"6021","Q8NDW4"
"6022","Q8NDW4"
"6023","Q06730"
"6024","Q06730"
"6025","Q06730"
"6026","Q06730"
"6027","Q06730"
"6028","Q06730"
"6029","Q06730"
"6030","Q06730"
"6031","Q06730"
"6032","P17019"
"6033","P17019"
"6034","P17019"
"6035","P17019"
"6036","P17019"
"6037","P17019"
"6038","P17019"
"6039","P17019"
"6040","P17019"
"6041","P17019"
"6042","Q3SXZ3"
"6043","Q3SXZ3"
"6044","Q3SXZ3"
"6045","Q3SXZ3"
"6046","Q3SXZ3"
"6047","Q3SXZ3"
"6048","Q3SXZ3"
"6049","Q3SXZ3"
"6050","Q3SXZ3"
"6051","Q96SE7"
"6052","Q96SE7"
"6053","Q96SE7"
"6054","Q96SE7"
"6055","Q96SE7"
"6056","Q96SE7"
"6057","Q96SE7"
"6058","Q96SE7"
"6059","Q96SE7"
"6060","Q96SE7"
"6061","Q96SE7"
"6062","Q96SE7"
"6063","Q96SE7"
"6064","Q96SE7"
"6065","Q96SE7"
"6066","Q58DK7"
"6067","Q58DK7"
"6068","Q58DK7"
"6069","Q58DK7"
"6070","Q58DK7"
"6071","Q58DK7"
"6072","Q86V71"
"6073","Q86V71"
"6074","Q86V71"
"6075","Q86V71"
"6076","Q86V71"
"6077","Q86V71"
"6078","Q86V71"
"6079","Q86V71"
"6080","Q86V71"
"6081","Q86V71"
"6082","O60304"
"6083","O60304"
"6084","Q76KX8"
"6085","Q76KX8"
"6086","Q76KX8"
"6087","Q76KX8"
"6088","Q76KX8"
"6089","Q76KX8"
"6090","Q76KX8"
"6091","Q76KX8"
"6092","Q76KX8"
"6093","Q76KX8"
"6094","P17038"
"6095","P17038"
"6096","P17038"
"6097","P17038"
"6098","P17038"
"6099","P17038"
"6100","P17038"
"6101","P17038"
"6102","P17038"
"6103","P17038"
"6104","P17038"
"6105","P17038"
"6106","P17038"
"6107","P17038"
"6108","P17038"
"6109","Q06730"
"6110","Q06730"
"6111","Q06730"
"6112","Q06730"
"6113","Q06730"
"6114","Q06730"
"6115","Q06730"
"6116","Q06730"
"6117","Q06730"
"6118","Q06730"
"6119","Q06730"
"6120","Q06730"
"6121","A4WX64"
"6122","A4WX64"
"6123","Q4PF70"
"6124","Q4PF70"
"6125","P40999"
"6126","Q74GV6"
"6127","Q3S2U3"
"6128","Q84UV8"
"6129","Q84UV8"
"6130","Q84UV8"
"6131","Q84UV8"
"6132","Q6S6P0"
"6133","Q5E1S3"
"6134","Q55CU8"
"6135","Q55CU8"
"6136","Q55CU8"
"6137","Q04182"
"6138","Q5BKM3"
"6139","Q5BKM3"
"6140","P40632"
"6141","P40632"
"6142","Q5GA85"
"6143","P40632"
"6144","P40632"
"6145","P40632"
"6146","P40632"
"6147","Q5GA85"
"6148","Q1LXC9"
"6149","Q7NWN7"
"6150","F4JEP5"
"6151","P29771"
"6152","P29771"
"6153","Q8IYB0"
"6154","Q794F9"
"6155","Q794F9"
"6156","Q794F9"
"6157","B0SPQ8"
"6158","Q794F9"
"6159","Q9M297"
"6160","Q9D7D1"
"6161","Q9M297"
"6162","Q84WN0"
"6163","Q84WN0"
"6164","P0C9P4"
"6165","Q84WN0"
"6166","Q1Q8Q9"
"6167","Q8CNX0"
"6168","P53789"
"6169","A1TYE6"
"6170","Q96KG9"
"6171","P54980"
"6172","Q5H8A5"
"6173","A8GPM5"
"6174","Q55E72"
"6175","A4TH40"
"6176","P46448"
"6177","A6SHZ5"
"6178","P46448"
"6179","A6SHZ5"
"6180","Q9ZHI5"
"6181","Q9ZHI5"
"6182","Q8N283"
"6183","Q8YE15"
"6184","Q96RV3"
"6185","P16930"
"6186","P35505"
"6187","P35505"
"6188","Q8WYH8"
"6189","Q8WYH8"
"6190","Q5ZKY4"
"6191","Q5ZKY4"
"6192","Q5ZKY4"
"6193","Q6G545"
"6194","A5PJ93"
"6195","Q4V399"
"6196","Q4V399"
"6197","P22317"
"6198","Q06479"
"6199","Q7XJN0"
"6200","Q7XJN0"
"6201","Q7XJN0"
"6202","Q7XJN0"
"6203","Q03173"
"6204","Q4KJR8"
"6205","Q4KJR8"
"6206","Q6FG21"
"6207","A3M0Q4"
"6208","Q4KJR8"
"6209","Q4KJR8"
"6210","Q4KJR8"
"6211","Q9X442"
"6212","A9KNW4"
"6213","A9KNW4"
"6214","A9KNW4"
"6215","A9KNW4"
"6216","A7E3W2"
"6217","A7E3W2"
"6218","Q47AA2"
"6219","P10090"
"6220","P06168"
"6221","Q8K9J8"
"6222","Q9N2G5"
"6223","Q29JQ0"
"6224","Q29JQ0"
"6225","Q29JQ0"
"6226","Q29JQ0"
"6227","D4AZK9"
"6228","D4AZK9"
"6229","D4AZK9"
"6230","Q8L6J3"
"6231","D4AZK9"
"6232","P43893"
"6233","P50491"
"6234","Q32836"
"6235","Q6BP84"
"6236","Q6BP84"
"6237","A4F710"
"6238","Q6BER5"
"6239","Q6BP84"
"6240","Q6AY20"
"6241","Q04444"
"6242","P30587"
"6243","P30587"
"6244","P30587"
"6245","D2PPT3"
"6246","A1YPR0"
"6247","Q8K451"
"6248","Q8K451"
"6249","A4IYV5"
"6250","A4IYV5"
"6251","A4IYV5"
"6252","Q8K9C1"
"6253","Q8K9C1"
"6254","Q54HI5"
"6255","Q9UHR5"
"6256","Q9UHR5"
"6257","Q9HUW0"
"6258","B8E0N8"
"6259","Q8IZD4"
"6260","Q5R413"
"6261","Q8IZD4"
"6262","O14325"
"6263","O14325"
"6264","O14325"
"6265","O14325"
"6266","Q9BVQ7"
"6267","Q9BVQ7"
"6268","Q9BVQ7"
"6269","A7YSY2"
"6270","A7YSY2"
"6271","P15634"
"6272","D4B1G0"
"6273","D4B1G0"
"6274","D4B1G0"
"6275","D4B1G0"
"6276","D4B1G0"
"6277","Q69Z26"
"6278","Q0VBW2"
"6279","Q6BTZ6"
"6280","P11369"
"6281","O30372"
"6282","O30372"
"6283","P11369"
"6284","Q2KN93"
"6285","B7IG15"
"6286","Q7T6Y8"
"6287","O30372"
"6288","Q6Q884"
"6289","O30372"
"6290","Q211G2"
"6291","Q211G2"
"6292","Q211G2"
"6293","P41653"
"6294","Q211G2"
"6295","P28828"
"6296","Q9Y7K0"
"6297","Q12767"
"6298","Q3JCY2"
"6299","Q89WV5"
"6300","P0C6V5"
"6301","Q5QJC4"
"6302","Q5QJC4"
"6303","Q5QJC4"
"6304","A4IFA3"
"6305","Q6DGQ4"
"6306","A4IFA3"
"6307","A4IFA3"
"6308","Q05913"
"6309","Q05913"
"6310","Q3THK3"
"6311","Q3THK3"
"6312","Q3THK3"
"6313","P11872"
"6314","Q63269"
"6315","Q3BW42"
"6316","P22959"
"6317","Q6GQ39"
"6318","Q6GQ39"
"6319","B8B4H5"
"6320","Q9Z1T6"
"6321","P11224"
"6322","Q43432"
"6323","Q4WCG2"
"6324","Q34949"
"6325","Q5JRS4"
"6326","Q5JRS4"
"6327","Q34949"
"6328","Q34949"
"6329","Q5JRS4"
"6330","Q8NGY1"
"6331","Q5JRS4"
"6332","B7ZC32"
"6333","C5FUK3"
"6334","Q9FGH4"
"6335","Q9FGH4"
"6336","C9SM62"
"6337","Q55142"
"6338","Q8UG87"
"6339","Q8UG87"
"6340","Q8UG87"
"6341","Q0VC68"
"6342","A5DLU8"
"6343","Q8A625"
"6344","Q09951"
"6345","D1KF50"
"6346","Q8IZF7"
"6347","P40509"
"6348","Q9ZC49"
"6349","Q8ITC9"
"6350","P13215"
"6351","P13215"
"6352","P13215"
"6353","A6QNR1"
"6354","A6QNR1"
"6355","Q4H174"
"6356","Q83A19"
"6357","Q54XH9"
"6358","Q54XH9"
"6359","A6H1R4"
"6360","O74184"
"6361","O14495"
"6362","Q7M3V5"
"6363","Q7M3V5"
"6364","P24928"
"6365","A9BHX8"
"6366","A4VJD4"
"6367","A1CRM1"
"6368","A1CRM1"
"6369","A1CRM1"
"6370","A1CRM1"
"6371","A1CRM1"
"6372","Q7X9V2"
"6373","Q69422"
"6374","Q8RFK2"
"6375","Q69422"
"6376","P26207"
"6377","B9GE13"
"6378","Q8L733"
"6379","A8AGW0"
"6380","Q09866"
"6381","P38422"
"6382","P0DKI7"
"6383","B1AVH7"
"6384","Q9V0I8"
"6385","B1AVH7"
"6386","Q02290"
"6387","Q02290"
"6388","Q02290"
"6389","Q02290"
"6390","Q02290"
"6391","Q02290"
"6392","Q02290"
"6393","Q02290"
"6394","Q02290"
"6395","Q02290"
"6396","Q02290"
"6397","Q02290"
"6398","A7HCC3"
"6399","P0CM08"
"6400","P0CM08"
"6401","P0CM08"
"6402","P0CM08"
"6403","Q9V770"
"6404","Q15428"
"6405","Q15428"
"6406","Q15428"
"6407","P45444"
"6408","P13360"
"6409","P13360"
"6410","P13360"
"6411","Q2M3D2"
"6412","O15090"
"6413","O15090"
"6414","O15090"
"6415","O15090"
"6416","O15090"
"6417","P07248"
"6418","P07248"
"6419","P07248"
"6420","P07248"
"6421","P07248"
"6422","A6W9V1"
"6423","P39720"
"6424","Q0JD07"
"6425","Q0JD07"
"6426","Q0JD07"
"6427","Q0JD07"
"6428","Q0JD07"
"6429","P58411"
"6430","Q0JD07"
"6431","Q0JD07"
"6432","Q0JD07"
"6433","Q0JD07"
"6434","Q0JD07"
"6435","Q0JD07"
"6436","Q8BW74"
"6437","Q8BW74"
"6438","Q8BW74"
"6439","Q8BW74"
"6440","Q16534"
"6441","Q16534"
"6442","P07476"
"6443","P07476"
"6444","P07476"
"6445","P07476"
"6446","P07476"
"6447","P07476"
"6448","O59779"
"6449","O59779"
"6450","Q8BWP8"
"6451","L7YAI7"
"6452","Q02645"
"6453","A1BJG0"
"6454","Q6GYQ0"
"6455","Q2PPJ7"
"6456","Q9CXF4"
"6457","Q9CXF4"
"6458","Q6GMK8"
"6459","Q6GMK8"
"6460","Q0VFM6"
"6461","B1AK53"
"6462","B1AK53"
"6463","B1AK53"
"6464","B1AK53"
"6465","B1AK53"
"6466","B1AK53"
"6467","B1AK53"
"6468","B1AK53"
"6469","P49049"
"6470","Q5SLN5"
"6471","Q9SDW0"
"6472","Q9SDW0"
"6473","Q0VSL8"
"6474","Q9SDW0"
"6475","Q9SDW0"
"6476","Q9SDW0"
"6477","Q9SDW0"
"6478","Q9SDW0"
"6479","P04661"
"6480","C4YTH8"
"6481","Q9SDW0"
"6482","Q9SDW0"
"6483","Q9SDW0"
"6484","Q02937"
"6485","A8EVW0"
"6486","Q7ZX03"
"6487","Q8IWZ3"
"6488","Q8IWZ3"
"6489","Q54EW0"
"6490","Q96PZ0"
"6491","Q96PZ0"
"6492","Q03VT9"
"6493","Q06187"
"6494","B0W6M9"
"6495","Q8WHZ1"
"6496","P42401"
"6497","P52507"
"6498","P52507"
"6499","Q9EPL8"
"6500","A6SUF7"
"6501","H3JQW0"
"6502","H3JQW0"
"6503","H3JQW0"
"6504","Q9HBT8"
"6505","B1H3C9"
"6506","P70500"
"6507","Q9SM23"
"6508","Q7RVQ8"
"6509","Q940Q3"
"6510","P43071"
"6511","Q9PHK2"
"6512","Q18161"
"6513","Q9TW45"
"6514","Q9TW45"
"6515","Q03WL0"
"6516","Q9URZ3"
"6517","B3CT14"
"6518","P50448"
"6519","Q8LPL6"
"6520","Q6UB99"
"6521","P0CO26"
"6522","Q8ZTY6"
"6523","Q9JPB9"
"6524","P04323"
"6525","Q9HFU4"
"6526","Q9W107"
"6527","Q3UHQ6"
"6528","A6NL26"
"6529","Q04ED6"
"6530","C4NZN9"
"6531","C4NZN9"
"6532","Q5EE04"
"6533","Q4WLU1"
"6534","A2ASS6"
"6535","A2ASS6"
"6536","A2ASS6"
"6537","A2ASS6"
"6538","A2ASS6"
"6539","O43451"
"6540","Q9HUK1"
"6541","Q80Y61"
"6542","O76828"
"6543","Q7NSG2"
"6544","Q87RW0"
"6545","Q1GAW8"
"6546","Q87RW0"
"6547","P50532"
"6548","O13871"
"6549","Q1QMM4"
"6550","A8TX70"
"6551","Q94LX1"
"6552","P9WJY5"
"6553","Q8IW35"
"6554","Q1QWC2"
"6555","Q6C7K8"
"6556","Q9H321"
"6557","Q9H321"
"6558","Q9H321"
"6559","Q9H321"
"6560","Q9H321"
"6561","Q9H321"
"6562","Q8PT10"
"6563","A6L8I6"
"6564","Q99698"
"6565","Q06343"
"6566","Q09884"
"6567","P89448"
"6568","Q54V86"
"6569","P55912"
"6570","Q6RI86"
"6571","Q8NBF2"
"6572","Q8NBF2"
"6573","Q14584"
"6574","Q14584"
"6575","Q14584"
"6576","Q14584"
"6577","Q14584"
"6578","Q14584"
"6579","Q14584"
"6580","Q14584"
"6581","P21101"
"6582","Q5LRS1"
"6583","P07834"
"6584","Q5LRS1"
"6585","A4TCI9"
"6586","A2ASQ1"
"6587","Q9SI64"
"6588","Q73IM4"
"6589","Q8PDI0"
"6590","Q5TIE3"
"6591","Q5TIE3"
"6592","Q5TIE3"
"6593","Q8G6E0"
"6594","Q5EGZ1"
"6595","B0SMR9"
"6596","C0R414"
"6597","P11654"
"6598","O59809"
"6599","Q9I1X7"
"6600","Q5U249"
"6601","P12296"
"6602","B6YQC6"
"6603","B6YQC6"
"6604","B6YQC6"
"6605","P02206"
"6606","A7TSQ8"
"6607","Q2QWT4"
"6608","Q8SXX4"
"6609","O49564"
"6610","Q8C7H1"
"6611","Q06903"
"6612","O88778"
"6613","Q179T2"
"6614","Q1J2G7"
"6615","O89113"
"6616","Q8VEA7"
"6617","Q839D9"
"6618","Q9M9L7"
"6619","Q5HYK7"
"6620","Q5HYK7"
"6621","Q5HYK7"
"6622","Q5HYK7"
"6623","Q5HYK7"
"6624","Q8BZW8"
"6625","Q8BZW8"
"6626","Q5XTS1"
"6627","Q9RZA4"
"6628","Q9VCA8"
"6629","Q9VCA8"
"6630","Q9VCA8"
"6631","C9NUM5"
"6632","Q7YKL5"
"6633","P26761"
"6634","Q8HY46"
"6635","O95477"
"6636","Q5VWG9"
"6637","A6H7I3"
"6638","O60941"
"6639","Q9M9L0"
"6640","Q5R4N8"
"6641","Q96RQ3"
"6642","Q9C9U3"
"6643","Q54P13"
"6644","O60494"
"6645","Q45291"
"6646","Q30Y11"
"6647","Q0KL02"
"6648","Q0KL02"
"6649","Q0KL02"
"6650","Q0KL02"
"6651","O75691"
"6652","B5D5N9"
"6653","Q6EPF0"
"6654","P32476"
"6655","P12268"
"6656","P08337"
"6657","Q5AAG1"
"6658","Q9Z6L3"
"6659","P78010"
"6660","F4JM19"
"6661","A5GMZ5"
"6662","P35992"
"6663","A0A060A682"
"6664","Q673L6"
"6665","B4SQV6"
"6666","Q8TBB0"
"6667","B2IEZ6"
"6668","Q9P2U8"
"6669","Q96FC9"
"6670","Q7MNE3"
"6671","Q55DM1"
"6672","O96006"
"6673","P01267"
"6674","P01267"
"6675","P01267"
"6676","Q9RXG4"
"6677","Q5AFP8"
"6678","Q9C0Y9"
"6679","Q7ZUZ0"
"6680","Q5R875"
"6681","O93209"
"6682","Q0JC44"
"6683","A6NCN2"
"6684","A7KAL3"
"6685","Q1QSB0"
"6686","B0G194"
"6687","Q9H5H4"
"6688","Q7TTX0"
"6689","Q6FZM5"
"6690","P70169"
"6691","P70169"
"6692","P14829"
"6693","P85120"
"6694","P15215"
"6695","O65405"
"6696","A9M1D3"
"6697","Q1R248"
"6698","Q5R9A7"
"6699","Q9SH30"
"6700","Q1ECF5"
"6701","Q60251"
"6702","Q28UX0"
"6703","Q5A2J7"
"6704","Q5RJI2"
"6705","Q7TMP6"
"6706","D4AUF4"
"6707","D4AUF4"
"6708","Q68FU8"
"6709","Q08DZ3"
"6710","Q6RHR9"
"6711","Q6RHR9"
"6712","Q6RHR9"
"6713","Q6RHR9"
"6714","Q6RHR9"
"6715","Q9Z2I6"
"6716","Q59U81"
"6717","A1TRC8"
"6718","B8M0Q1"
"6719","Q92PX0"
"6720","Q92PX0"
"6721","A1S382"
"6722","P52012"
"6723","Q9SJD4"
"6724","P29958"
"6725","Q609F9"
"6726","C5DU06"
"6727","Q6FJB0"
"6728","P49076"
"6729","P27092"
"6730","P19456"
"6731","Q44337"
"6732","Q5RBG4"
"6733","Q495M9"
"6734","Q6ZLA3"
"6735","Q25255"
"6736","Q9V7S5"
"6737","Q06706"
"6738","Q921W8"
"6739","Q5HZI1"
"6740","Q81GN7"
"6741","Q99575"
"6742","E9Q355"
"6743","Q12767"
"6744","Q66765"
"6745","Q16UF8"
"6746","P21359"
"6747","Q29467"
"6748","Q4FVM5"
"6749","Q5YZH9"
"6750","P9WFR7"
"6751","Q8INF0"
"6752","Q97BW4"
"6753","Q9IAL7"
"6754","Q76CU2"
"6755","O12976"
"6756","Q9HBJ7"
"6757","F4J2K2"
"6758","Q7U8R7"
"6759","Q09582"
"6760","Q9XYN1"
"6761","Q96L50"
"6762","Q5AZ42"
"6763","Q8WUY3"
"6764","Q54I57"
"6765","Q61527"
"6766","Q9VB11"
"6767","Q7PLI2"
"6768","P33125"
"6769","Q9Y4A5"
"6770","Q8L710"
"6771","O81032"
"6772","Q8KFT1"
"6773","A0RPD2"
"6774","Q75C39"
"6775","Q45489"
"6776","P06652"
"6777","P06652"
"6778","P53114"
"6779","Q4WAZ0"
"6780","Q8K0F1"
"6781","Q8K0F1"
"6782","Q8TUQ9"
"6783","O94361"
"6784","Q8TUQ9"
"6785","O94361"
"6786","Q8TUQ9"
"6787","Q8TUQ9"
"6788","Q5UNT1"
"6789","Q9INJ1"
"6790","B2RQC6"
"6791","A1RRV1"
"6792","Q9W7J1"
"6793","Q876B2"
"6794","Q4WZ63"
"6795","P47548"
"6796","Q88FX7"
"6797","Q5EBL2"
"6798","Q5EBL2"
"6799","Q5EBL2"
"6800","Q5EBL2"
"6801","Q5EBL2"
"6802","Q5EBL2"
"6803","Q5EBL2"
"6804","Q5EBL2"
"6805","Q9ZQV3"
"6806","Q6PCQ0"
"6807","Q8BMQ2"
"6808","P06756"
"6809","P06756"
"6810","P93755"
"6811","Q09912"
"6812","Q09912"
"6813","Q3B807"
"6814","Q5UZG9"
"6815","E9QIN8"
"6816","C0LGK9"
"6817","Q640M6"
"6818","A4TNQ8"
"6819","Q9K974"
"6820","Q9H1D0"
"6821","P13667"
"6822","Q7MLQ2"
"6823","P56213"
"6824","P55691"
"6825","Q5BDV3"
"6826","Q13X42"
"6827","Q13X42"
"6828","Q54FR4"
"6829","Q54FR4"
"6830","Q54FR4"
"6831","P51104"
"6832","Q3IKQ2"
"6833","F4I1N8"
"6834","Q03278"
"6835","P16423"
"6836","Q7K4W1"
"6837","Q7T6X4"
"6838","Q1ZXD9"
"6839","Q9ULC5"
"6840","P92958"
"6841","P92958"
"6842","P26354"
"6843","P26354"
"6844","P26354"
"6845","P26354"
"6846","P26354"
"6847","P26354"
"6848","C4LL70"
"6849","Q5HKP8"
"6850","O95996"
"6851","O95996"
"6852","Q60AZ0"
"6853","Q7JUR6"
"6854","Q66KV4"
"6855","Q66KV4"
"6856","P48455"
"6857","Q8RWM2"
"6858","Q6K678"
"6859","Q9ES83"
"6860","Q8K441"
"6861","A8H0D3"
"6862","P75672"
"6863","A5FE87"
"6864","A5FE87"
"6865","Q2YDK1"
"6866","Q9R0A1"
"6867","Q4IAS1"
"6868","B1KDN0"
"6869","Q1L8X2"
"6870","A8F753"
"6871","Q1L8X2"
"6872","P04448"
"6873","Q86BY9"
"6874","P48681"
"6875","Q12246"
"6876","Q5SUV5"
"6877","Q9XA16"
"6878","O20159"
"6879","Q8M9U4"
"6880","Q8IY51"
"6881","Q9HR73"
"6882","Q9FKF0"
"6883","B5BAF5"
"6884","Q9Y4B6"
"6885","Q9H2K2"
"6886","Q9H2K2"
"6887","Q9H2K2"
"6888","Q9H2K2"
"6889","Q9H2K2"
"6890","Q9H2K2"
"6891","Q9H2K2"
"6892","Q9H2K2"
"6893","Q9H2K2"
"6894","Q9H2K2"
"6895","Q9H2K2"
"6896","Q9H2K2"
"6897","Q9H2K2"
"6898","Q9H2K2"
"6899","Q9H2K2"
"6900","Q9H2K2"
"6901","Q9H2K2"
"6902","Q9H2K2"
"6903","Q9H2K2"
"6904","Q9H2K2"
"6905","Q9H2K2"
"6906","Q9H2K2"
"6907","Q9H2K2"
"6908","Q9H2K2"
"6909","Q9H2K2"
"6910","Q9H2K2"
"6911","Q9H2K2"
"6912","Q9H2K2"
"6913","Q9H2K2"
"6914","Q9H2K2"
"6915","Q9H2K2"
"6916","Q9H2K2"
"6917","Q9H2K2"
"6918","Q9H2K2"
"6919","Q9H2K2"
"6920","Q9H2K2"
"6921","O22925"
"6922","Q9VAN6"
"6923","Q24498"
"6924","Q7ZWB7"
"6925","Q60JJ0"
"6926","Q11208"
"6927","Q88Q44"
"6928","Q7M8Z4"
"6929","Q7M8Z4"
"6930","Q58712"
"6931","Q58712"
"6932","O15027"
"6933","A4SKE9"
"6934","B3MI77"
"6935","Q4R2Z8"
"6936","Q9QJ45"
"6937","Q9QJ45"
"6938","C5P311"
"6939","C5P311"
"6940","P36150"
"6941","B6YTG0"
"6942","B6YTG0"
"6943","P64746"
"6944","Q0ANQ7"
"6945","Q0ANQ7"
"6946","A8Z629"
"6947","A8Z629"
"6948","O59742"
"6949","A8WUG4"
"6950","Q6LSX3"
"6951","Q4V5A3"
"6952","P40855"
"6953","P40855"
"6954","P40855"
"6955","Q95K09"
"6956","Q95K09"
"6957","Q8BJ90"
"6958","Q8BJ90"
"6959","Q9Y7T2"
"6960","Q7T006"
"6961","P20009"
"6962","P55811"
"6963","O31935"
"6964","P33950"
"6965","Q58513"
"6966","Q72E76"
"6967","Q9Z3S6"
"6968","Q8DUP4"
"6969","Q9Z3S6"
"6970","Q823F3"
"6971","Q8D307"
"6972","Q823F3"
"6973","Q68XX6"
"6974","O19898"
"6975","F4K487"
"6976","A6H0E7"
"6977","A8F3G2"
"6978","Q8CP67"
"6979","Q9LE20"
"6980","P47107"
"6981","Q3L8U1"
"6982","B3QRL0"
"6983","P12589"
"6984","P12589"
"6985","B3QRL0"
"6986","Q8J0F6"
"6987","B5XSV8"
"6988","Q3L8U1"
"6989","B3QRL0"
"6990","Q3L8U1"
"6991","P12589"
"6992","Q98UI9"
"6993","Q98UI9"
"6994","Q9AMV8"
"6995","C0K3N5"
"6996","C0M749"
"6997","Q9I8D8"
"6998","Q9I8D8"
"6999","P46882"
"7000","Q54BM2"
"7001","Q3AEJ6"
"7002","Q9I8D8"
"7003","C0M749"
"7004","Q9I8D8"
"7005","Q9I8D8"
"7006","O48780"
"7007","Q54DY0"
"7008","O48780"
"7009","Q4WDA4"
"7010","Q9VAU9"
"7011","Q5NU14"
"7012","Q96BZ4"
"7013","Q9D4F2"
"7014","Q4P0K0"
"7015","Q00341"
"7016","B3Q8Z5"
"7017","Q4L235"
"7018","Q4L235"
"7019","Q6KIG0"
"7020","Q4QSN4"
"7021","A8FFD6"
"7022","F4JT76"
"7023","Q9D4C1"
"7024","Q1RP77"
"7025","Q1RP77"
"7026","Q18674"
"7027","Q18674"
"7028","Q1KKZ1"
"7029","A6Q3A6"
"7030","Q18674"
"7031","Q1KKZ1"
"7032","Q96CG3"
"7033","P33685"
"7034","A9ARG7"
"7035","Q5HZA4"
"7036","Q9TV52"
"7037","A6QP66"
"7038","Q8IZQ1"
"7039","Q8HXP8"
"7040","Q8HXP8"
"7041","Q5N712"
"7042","Q5N712"
"7043","A1XFW7"
"7044","O77735"
"7045","Q8K021"
"7046","Q8KBD5"
"7047","Q6LA55"
"7048","Q88NC8"
"7049","Q51705"
"7050","Q00963"
"7051","Q00963"
"7052","Q00963"
"7053","P16259"
"7054","Q6P902"
"7055","Q6P902"
"7056","Q6P902"
"7057","Q8T079"
"7058","B1Y382"
"7059","A2CB44"
"7060","Q2JVR9"
"7061","Q8BRJ3"
"7062","Q2N9J7"
"7063","A0JNH9"
"7064","Q9BXM7"
"7065","Q2L6K8"
"7066","Q9CNJ4"
"7067","Q39697"
"7068","Q9CNJ4"
"7069","O93484"
"7070","P0CA32"
"7071","C6DJU6"
"7072","Q8LNU5"
"7073","P16211"
"7074","P30443"
"7075","O51221"
"7076","B2SYT3"
"7077","Q1GTJ0"
"7078","P0C5K8"
"7079","P55747"
"7080","A9UQS1"
"7081","A4VND8"
"7082","Q80TL1"
"7083","A6NHS7"
"7084","O51401"
"7085","A6NHS7"
"7086","A6NHS7"
"7087","A6NHS7"
"7088","Q25490"
"7089","P51397"
"7090","P51397"
"7091","P51397"
"7092","Q5RB22"
"7093","Q7PVX8"
"7094","Q7PVX8"
"7095","Q7QDU4"
"7096","Q7QDU4"
"7097","Q2GG00"
"7098","Q9BRQ0"
"7099","P23607"
"7100","P23607"
"7101","P23607"
"7102","P23607"
"7103","P23607"
"7104","P17012"
"7105","P17012"
"7106","P17012"
"7107","P17012"
"7108","P17012"
"7109","Q8K4B2"
"7110","A1SY50"
"7111","Q8BG81"
"7112","Q8BG81"
"7113","Q8BG81"
"7114","Q8BG81"
"7115","Q9UK61"
"7116","B5FY93"
"7117","B5FY93"
"7118","Q95ED9"
"7119","Q9ZDK2"
"7120","Q8HZK2"
"7121","Q9VR81"
"7122","Q9VR81"
"7123","Q9VR81"
"7124","Q9VR81"
"7125","Q501K5"
"7126","B7GTP1"
"7127","P18925"
"7128","Q9UGT4"
"7129","Q24537"
"7130","Q24537"
"7131","Q59051"
"7132","Q5UEM8"
"7133","Q5UEM8"
"7134","Q1LUT1"
"7135","Q9ESQ5"
"7136","Q94CA0"
"7137","B5RU30"
"7138","P86883"
"7139","B5RU30"
"7140","P86883"
"7141","P86883"
"7142","D4GW73"
"7143","D4GW73"
"7144","P86883"
"7145","O43077"
"7146","Q3AUM3"
"7147","A2BZ97"
"7148","Q54II4"
"7149","A9B2U4"
"7150","Q971T3"
"7151","Q971T3"
"7152","Q0VD01"
"7153","Q8WNR0"
"7154","Q8WNR0"
"7155","Q8WNR0"
"7156","Q8WNR0"
"7157","Q8WNR0"
"7158","Q8WNR0"
"7159","Q9LF88"
"7160","Q9LF88"
"7161","Q9LF88"
"7162","Q9LF88"
"7163","Q9VUM0"
"7164","Q9UPT6"
"7165","Q9UPT6"
"7166","Q9VUM0"
"7167","P54276"
"7168","Q8TYL4"
"7169","Q8VCE1"
"7170","Q8VCE1"
"7171","Q8VCE1"
"7172","Q8VCE1"
"7173","Q8VCE1"
"7174","A9I6W1"
"7175","A9I6W1"
"7176","Q7KRI2"
"7177","Q7KRI2"
"7178","Q7KRI2"
"7179","Q7KRI2"
"7180","Q7KRI2"
"7181","Q7KRI2"
"7182","Q57661"
"7183","Q5RHB5"
"7184","Q5U9X3"
"7185","P44033"
"7186","Q9CX97"
"7187","F1QFR9"
"7188","Q03131"
"7189","Q9HFF5"
"7190","Q9HFF5"
"7191","Q008X6"
"7192","Q60B95"
"7193","Q708S5"
"7194","Q708S5"
"7195","Q708S6"
"7196","A0M353"
"7197","P44854"
"7198","Q2UH35"
"7199","P70102"
"7200","P18433"
"7201","P18433"
"7202","P18433"
"7203","P18433"
"7204","H2KZM6"
"7205","H2KZM6"
"7206","P18433"
"7207","P18433"
"7208","P18433"
"7209","P18433"
